priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
M,V,MS_EXPOSE_REP,org.jmeld.util.conf.ConfigurationManager,instance,getInstance()Lorg/jmeld/util/conf/ConfigurationManager;,26,26,1,0.0,1.0,0.9999999999999998,1.0000000000000002,MS,org.jmeld.util.conf,org.jmeld.util.conf.ConfigurationManager,org.jmeld.util.conf.ConfigurationManager.getInstance,0.47986549273509566,0.47986549273509577
M,V,REFLC_REFLECTION_MAY_INCREASE_ACCESSIBILITY_OF_CLASS,org.jmeld.util.conf.ConfigurationManager,NO_FIELD,get(Ljava/lang/Class;)Lorg/jmeld/util/conf/AbstractConfiguration;,65,65,1,0.0,1.0,1.0,1.0000000000000002,REFLC,org.jmeld.util.conf,org.jmeld.util.conf.ConfigurationManager,org.jmeld.util.conf.ConfigurationManager.get,0.47986549273509566,0.47986549273509577
M,V,EI_EXPOSE_REP2,org.jmeld.ui.UINode,diffNode,<init>(ILorg/jmeld/util/node/JMDiffNode;)V,24,24,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.ui,org.jmeld.ui.UINode,org.jmeld.ui.UINode.<init>,0.38353938599685783,0.38353938599685783
M,D,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,org.jmeld.JMeld,jmeldPanel,run()V,52,52,1,0.0,1.0,1.0000000000000002,1.0000000000000002,ST,org.jmeld,org.jmeld.JMeld,org.jmeld.JMeld.run,0.3604210482906512,0.36042104829065125
M,V,EI_EXPOSE_REP,org.jmeld.ui.UINode,children,getChildren()Ljava/util/List;,64,64,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.UINode,org.jmeld.ui.UINode.getChildren,0.3585411235512472,0.35854112355124723
M,V,EI_EXPOSE_REP,org.jmeld.ui.UINode,diffNode,getDiffNode()Lorg/jmeld/util/node/JMDiffNode;,39,39,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.UINode,org.jmeld.ui.UINode.getDiffNode,0.3585411235512472,0.35854112355124723
M,V,EI_EXPOSE_REP,org.jmeld.ui.UINode,parent,getParent()Lorg/jmeld/ui/UINode;,92,92,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.UINode,org.jmeld.ui.UINode.getParent,0.3585411235512472,0.35854112355124723
M,B,EQ_COMPARETO_USE_OBJECT_EQUALS,org.jmeld.ui.UINode,NO_FIELD,compareTo(Lorg/jmeld/ui/UINode;)I,136,136,0,0.0,1.0,1.0,1.0,Eq,org.jmeld.ui,org.jmeld.ui.UINode,org.jmeld.ui.UINode.compareTo,0.3585411235512472,0.3585411235512472
L,D,REC_CATCH_EXCEPTION,org.jmeld.diff.JMDelta,NO_FIELD,createChangeRevision()Lorg/jmeld/diff/JMRevision;,161,161,1,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.createChangeRevision,0.2750131448719535,0.27501314487195355
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.swing.JMHighlightPainter,NO_FIELD,<init>(Ljava/awt/Color;)V,77,77,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.swing,org.jmeld.ui.swing.JMHighlightPainter,org.jmeld.ui.swing.JMHighlightPainter.<init>,0.26805847663821186,0.2680584766382118
M,D,REC_CATCH_EXCEPTION,org.jmeld.vc.util.VcCmd,NO_FIELD,_execute([Ljava/lang/String;)Lorg/jmeld/util/Result;,83,83,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd._execute,0.23079780742087921,0.23079780742087927
L,B,OS_OPEN_STREAM_EXCEPTION_PATH,org.jmeld.vc.util.VcCmd,NO_FIELD,_execute([Ljava/lang/String;)Lorg/jmeld/util/Result;,72,72,0,0.0,1.0,1.0,1.0,OS,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd._execute,0.23079780742087921,0.23079780742087921
H,I,DM_DEFAULT_ENCODING,org.jmeld.vc.util.VcCmd,NO_FIELD,_execute([Ljava/lang/String;)Lorg/jmeld/util/Result;,72,72,0,0.0,1.0,1.0,1.0,Dm,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd._execute,0.23079780742087921,0.23079780742087921
L,B,OS_OPEN_STREAM_EXCEPTION_PATH,org.jmeld.vc.util.VcCmd,NO_FIELD,_execute([Ljava/lang/String;)Lorg/jmeld/util/Result;,61,61,0,0.0,1.0,1.0,0.9999999999999998,OS,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd._execute,0.23079780742087921,0.23079780742087916
M,V,EI_EXPOSE_REP2,org.jmeld.ui.BufferDiffPanel,diffNode,setDiffNode(Lorg/jmeld/util/node/JMDiffNode;)V,103,103,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.setDiffNode,0.21639095573897008,0.21639095573897008
M,V,EI_EXPOSE_REP,org.jmeld.vc.util.VcCmd,result,getResult()Lorg/jmeld/util/Result;,101,101,0,0.0,1.0,0.9999999999999998,1.0000000000000002,EI,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd.getResult,0.21598244601151936,0.21598244601151942
L,D,REC_CATCH_EXCEPTION,org.jmeld.vc.svn.SvnXmlCmd,NO_FIELD,build([B)V,24,24,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.vc.svn,org.jmeld.vc.svn.SvnXmlCmd,org.jmeld.vc.svn.SvnXmlCmd.build,0.21250292108265634,0.2125029210826564
H,B,DMI_RANDOM_USED_ONLY_ONCE,org.apache.commons.jrcs.diff.Diff,NO_FIELD,randomEdit([Ljava/lang/Object;J)[Ljava/lang/Object;,287,287,1,0.0,1.0,1.0,1.0,DMI,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.randomEdit,0.20464131396025495,0.20464131396025495
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.apache.commons.jrcs.diff.Diff,NO_FIELD,<init>([Ljava/lang/Object;Lorg/apache/commons/jrcs/diff/DiffAlgorithm;)V,143,143,1,0.0,1.0,1.0,1.0,MC,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.<init>,0.20464131396025495,0.20464131396025495
M,V,EI_EXPOSE_REP2,org.apache.commons.jrcs.diff.Diff,orig,<init>([Ljava/lang/Object;Lorg/apache/commons/jrcs/diff/DiffAlgorithm;)V,136,136,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.<init>,0.20464131396025495,0.20464131396025495
H,I,DM_DEFAULT_ENCODING,org.jmeld.vc.git.StatusCmd,NO_FIELD,build([B)V,89,89,0,0.0,0.0,0.7778339934144674,0.7618379199285749,Dm,org.jmeld.vc.git,org.jmeld.vc.git.StatusCmd,org.jmeld.vc.git.StatusCmd.build,0.2550297707849687,0.19429135009468176
H,B,DMI_RANDOM_USED_ONLY_ONCE,org.apache.commons.jrcs.diff.Diff,NO_FIELD,randomEdit([Ljava/lang/Object;J)[Ljava/lang/Object;,283,283,0,0.0,0.0,0.6431493725695228,0.9166883668734712,DMI,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.randomEdit,0.20464131396025495,0.1875923118890674
L,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.FolderDiffPanel,NO_FIELD,filter(Lorg/jmeld/util/node/JMDiffNode;)Lorg/jdesktop/swingx/treetable/TreeTableNode;,277,277,0,0.0,1.0,0.54404033650357,1.0000000000000002,DLS,org.jmeld.ui,org.jmeld.ui.FolderDiffPanel,org.jmeld.ui.FolderDiffPanel.filter,0.18553613752712497,0.185536137527125
M,V,EI_EXPOSE_REP,org.jmeld.util.node.VersionControlBaseNode,document,getDocument()Lorg/jmeld/ui/text/VersionControlBaseDocument;,63,63,0,0.0,1.0,1.0,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.VersionControlBaseNode,org.jmeld.util.node.VersionControlBaseNode.getDocument,0.17231406853374245,0.17231406853374248
M,V,EI_EXPOSE_REP2,org.jmeld.ui.text.VersionControlBaseDocument,versionControl,<init>(Lorg/jmeld/vc/VersionControlIF;Lorg/jmeld/vc/StatusResult$Entry;Lorg/jmeld/util/node/FileNode;Ljava/io/File;)V,40,40,0,0.0,1.0,0.7751512980722677,1.0,EI2,org.jmeld.ui.text,org.jmeld.ui.text.VersionControlBaseDocument,org.jmeld.ui.text.VersionControlBaseDocument.<init>,0.16284176667079053,0.16284176667079053
M,V,EI_EXPOSE_REP2,org.jmeld.ui.text.VersionControlBaseDocument,fileNode,<init>(Lorg/jmeld/vc/VersionControlIF;Lorg/jmeld/vc/StatusResult$Entry;Lorg/jmeld/util/node/FileNode;Ljava/io/File;)V,42,42,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.ui.text,org.jmeld.ui.text.VersionControlBaseDocument,org.jmeld.ui.text.VersionControlBaseDocument.<init>,0.16284176667079053,0.16284176667079053
M,V,EI_EXPOSE_REP2,org.jmeld.util.node.VersionControlBaseNode,versionControl,<init>(Lorg/jmeld/vc/VersionControlIF;Lorg/jmeld/vc/StatusResult$Entry;Lorg/jmeld/util/node/FileNode;Ljava/io/File;)V,35,35,0,0.0,1.0,0.7751512980722677,1.0,EI2,org.jmeld.util.node,org.jmeld.util.node.VersionControlBaseNode,org.jmeld.util.node.VersionControlBaseNode.<init>,0.14748349132780955,0.14748349132780955
M,V,EI_EXPOSE_REP2,org.jmeld.util.node.VersionControlBaseNode,fileNode,<init>(Lorg/jmeld/vc/VersionControlIF;Lorg/jmeld/vc/StatusResult$Entry;Lorg/jmeld/util/node/FileNode;Ljava/io/File;)V,38,38,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.node,org.jmeld.util.node.VersionControlBaseNode,org.jmeld.util.node.VersionControlBaseNode.<init>,0.14748349132780955,0.14748349132780955
M,V,EI_EXPOSE_REP,org.jmeld.util.file.VersionControlDiff,rootNode,getRootNode()Lorg/jmeld/util/node/JMDiffNode;,52,52,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.getRootNode,0.13770250481321647,0.1377025048132165
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org.jmeld.vc.util.VcCmd,result,printError()V,94,94,0,0.0,1.0,1.0,1.0,UwF,org.jmeld.vc.util,org.jmeld.vc.util.VcCmd,org.jmeld.vc.util.VcCmd.printError,0.12802113587403702,0.12802113587403702
M,V,MS_EXPOSE_REP,org.jmeld.JMeld,jmeldPanel,getJMeldPanel()Lorg/jmeld/ui/JMeldPanel;,43,43,0,0.0,1.0,0.7626337946396954,1.0000000000000002,MS,org.jmeld,org.jmeld.JMeld,org.jmeld.JMeld.getJMeldPanel,0.12153215940176228,0.1215321594017623
L,B,SW_SWING_METHODS_INVOKED_IN_SWING_THREAD,org.jmeld.ui.JMeldComponent,NO_FIELD,main([Ljava/lang/String;)V,86,86,0,0.0,1.0,1.0,1.0000000000000002,SW,org.jmeld.ui,org.jmeld.ui.JMeldComponent,org.jmeld.ui.JMeldComponent.main,0.11011839125593705,0.11011839125593707
M,D,SF_SWITCH_NO_DEFAULT,org.jmeld.ui.PanelDialog,NO_FIELD,show()V,93,105,0,0.0,1.0,1.0,1.0000000000000002,SF,org.jmeld.ui,org.jmeld.ui.PanelDialog,org.jmeld.ui.PanelDialog.show,0.08093059965817606,0.08093059965817608
M,V,EI_EXPOSE_REP2,org.jmeld.ui.PanelDialog,meldPanel,<init>(Lorg/jmeld/ui/JMeldPanel;)V,75,75,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.PanelDialog,org.jmeld.ui.PanelDialog.<init>,0.08093059965817606,0.08093059965817606
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.FolderDiffPanel,NO_FIELD,<init>(Lorg/jmeld/ui/JMeldPanel;Lorg/jmeld/util/file/FolderDiff;)V,58,58,0,0.0,0.0,0.5157727822848734,0.7071067811865482,MC,org.jmeld.ui,org.jmeld.ui.FolderDiffPanel,org.jmeld.ui.FolderDiffPanel.<init>,0.08414755207986373,0.059501304695919875
H,I,DM_DEFAULT_ENCODING,org.jmeld.ui.tree.DiffTree,NO_FIELD,main([Ljava/lang/String;)V,124,124,0,0.0,0.0,0.8707193471149876,0.9440477964740568,Dm,org.jmeld.ui.tree,org.jmeld.ui.tree.DiffTree,org.jmeld.ui.tree.DiffTree.main,0.058029884393858165,0.054782984491666055
L,B,SW_SWING_METHODS_INVOKED_IN_SWING_THREAD,org.jmeld.ui.tree.DiffTree,NO_FIELD,main([Ljava/lang/String;)V,141,141,0,0.0,0.0,0.7113950151715757,0.8510298671056354,SW,org.jmeld.ui.tree,org.jmeld.ui.tree.DiffTree,org.jmeld.ui.tree.DiffTree.main,0.058029884393858165,0.0493851648038605
M,V,EI_EXPOSE_REP,org.jmeld.util.file.VersionControlDiff,versionControl,getVersionControl()Lorg/jmeld/vc/VersionControlIF;,64,64,0,0.0,1.0,0.7778433486569941,1.0000000000000002,EI,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.getVersionControl,0.04833421471190645,0.048334214711906465
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.VersionControlDiff,versionControl,setVersionControl(Lorg/jmeld/vc/VersionControlIF;)V,68,68,0,0.0,1.0,0.7751512980722677,1.0,EI2,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.setVersionControl,0.04833421471190645,0.04833421471190645
L,P,SIC_INNER_SHOULD_BE_STATIC_ANON,org.jmeld.ui.VersionControlPanel,NO_FIELD,init()V,42,42,0,0.0,0.0,0.2842609457885064,0.3231595917844331,SIC,org.jmeld.ui,org.jmeld.ui.VersionControlPanel,org.jmeld.ui.VersionControlPanel.init,0.14189813161067383,0.045855742286279116
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMDelta,revised,<init>(Lorg/jmeld/diff/JMChunk;Lorg/jmeld/diff/JMChunk;)V,36,36,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.<init>,0.037516065954609816,0.037516065954609816
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMDelta,original,<init>(Lorg/jmeld/diff/JMChunk;Lorg/jmeld/diff/JMChunk;)V,35,35,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.<init>,0.037516065954609816,0.037516065954609816
M,V,EI_EXPOSE_REP2,org.jmeld.ui.VersionControlPanel,diff,<init>(Lorg/jmeld/ui/JMeldPanel;Lorg/jmeld/util/file/VersionControlDiff;)V,34,34,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.VersionControlPanel,org.jmeld.ui.VersionControlPanel.<init>,0.03645082794179402,0.03645082794179402
M,V,EI_EXPOSE_REP2,org.jmeld.ui.VersionControlPanel,mainPanel,<init>(Lorg/jmeld/ui/JMeldPanel;Lorg/jmeld/util/file/VersionControlDiff;)V,33,33,0,0.0,1.0,1.0000000000000002,1.0,EI2,org.jmeld.ui,org.jmeld.ui.VersionControlPanel,org.jmeld.ui.VersionControlPanel.<init>,0.03645082794179402,0.03645082794179402
M,V,EI_EXPOSE_REP,org.jmeld.diff.JMDelta,changeRevision,getChangeRevision()Lorg/jmeld/diff/JMRevision;,74,74,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.getChangeRevision,0.036124255983064596,0.0361242559830646
M,V,EI_EXPOSE_REP,org.jmeld.diff.JMDelta,original,getOriginal()Lorg/jmeld/diff/JMChunk;,46,46,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.getOriginal,0.036124255983064596,0.0361242559830646
M,V,EI_EXPOSE_REP,org.jmeld.diff.JMDelta,revised,getRevised()Lorg/jmeld/diff/JMChunk;,50,50,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.getRevised,0.036124255983064596,0.0361242559830646
M,D,SF_SWITCH_NO_DEFAULT,org.jmeld.util.file.VersionControlDiff,NO_FIELD,diff()V,97,119,0,0.0,0.0,0.23731083560479485,0.3669552521838475,SF,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.diff,0.09459291703890024,0.034711367726815406
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.util.file.VersionControlDiff,NO_FIELD,<init>(Ljava/io/File;Lorg/jmeld/util/file/FolderDiff$Mode;)V,39,39,0,0.0,0.0,0.4684490858477382,0.6836098231387288,MC,org.jmeld.util.file,org.jmeld.util.file.VersionControlDiff,org.jmeld.util.file.VersionControlDiff.<init>,0.04833421471190645,0.03304174397075571
L,P,SIC_INNER_SHOULD_BE_STATIC_ANON,org.jmeld.vc.git.StatusCmd,NO_FIELD,execute()Lorg/jmeld/util/Result;,40,40,0,0.0,0.0,0.2098377864297193,0.27483133549628297,SIC,org.jmeld.vc.git,org.jmeld.vc.git.StatusCmd,org.jmeld.vc.git.StatusCmd.execute,0.10704307394119346,0.029418790966885565
M,V,EI_EXPOSE_REP,org.jmeld.ui.BufferDiffPanel,selectedDelta,getSelectedDelta()Lorg/jmeld/diff/JMDelta;,1119,1119,0,0.0,1.0,0.7740624741255572,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.getSelectedDelta,0.0275020668500812,0.027502066850081205
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.BufferDiffPanel,NO_FIELD,runDelete(II)V,839,839,0,0.0,1.0,0.7995150798568379,1.0,DLS,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.runDelete,0.0275020668500812,0.0275020668500812
M,V,EI_EXPOSE_REP,org.jmeld.ui.BufferDiffPanel,currentRevision,getCurrentRevision()Lorg/jmeld/diff/JMRevision;,502,502,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.getCurrentRevision,0.027316492187208503,0.02731649218720851
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.BufferDiffPanel,NO_FIELD,<init>(Lorg/jmeld/ui/JMeldPanel;)V,78,78,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.<init>,0.027007201082420676,0.02700720108242067
M,V,EI_EXPOSE_REP,org.jmeld.ui.BufferDiffPanel,diffNode,getDiffNode()Lorg/jmeld/util/node/JMDiffNode;,108,108,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.getDiffNode,0.026976271971941895,0.0269762719719419
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.diff.JMDelta,NO_FIELD,<init>(Lorg/jmeld/diff/JMChunk;Lorg/jmeld/diff/JMChunk;)V,38,38,0,0.0,0.0,0.5157727822848734,0.7071067811865482,MC,org.jmeld.diff,org.jmeld.diff.JMDelta,org.jmeld.diff.JMDelta.<init>,0.037516065954609816,0.026527864639946396
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,init()V,47,47,0,0.0,1.0,1.0,1.0000000000000002,UwF,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.init,0.02479976883972925,0.024799768839729258
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,initActions()V,55,55,0,0.0,1.0,1.0,0.9999999999999998,UwF,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.initActions,0.02479976883972925,0.024799768839729244
H,B,DMI_RANDOM_USED_ONLY_ONCE,org.apache.commons.jrcs.diff.Diff,NO_FIELD,randomSequence(IJ)[Ljava/lang/Object;,354,354,0,0.0,0.0,0.09285160781049992,0.2260734716399,DMI,org.apache.commons.jrcs.diff,org.apache.commons.jrcs.diff.Diff,org.apache.commons.jrcs.diff.Diff.randomSequence,0.08519686951581051,0.01926075206429085
L,P,SIC_INNER_SHOULD_BE_STATIC_ANON,org.jmeld.ui.BufferDiffPanel,levensteinGraphTable,buildLevenstheinTable()Ljavax/swing/JComponent;,369,369,0,0.0,0.0,0.1676790700677083,0.18329638183600744,SIC,org.jmeld.ui,org.jmeld.ui.BufferDiffPanel,org.jmeld.ui.BufferDiffPanel.buildLevenstheinTable,0.0775020668500812,0.014205848438432258
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.CopyFileCmd,diffNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;Lorg/jmeld/util/node/FileNode;)V,20,20,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd.<init>,0.013918099715452183,0.013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.CopyFileCmd,fromFileNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;Lorg/jmeld/util/node/FileNode;)V,21,21,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd.<init>,0.013918099715452183,0.013918099715452183
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.CopyFileCmd,toFileNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;Lorg/jmeld/util/node/FileNode;)V,22,22,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.CopyFileCmd,org.jmeld.util.file.cmd.CopyFileCmd.<init>,0.013918099715452183,0.013918099715452183
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,filesIncludedMap,getIncludedFilesMap()Ljava/util/Map;,1181,1181,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedFilesMap,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsIncludedMap,getIncludedDirectoriesMap()Ljava/util/Map;,1259,1259,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedDirectoriesMap,0.011134479772361747,0.011134479772361748
