priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,filesExcluded,getExcludedFiles()Ljava/util/List;,1223,1223,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getExcludedFiles,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,filesIncluded,getIncludedFiles()Ljava/util/List;,1177,1177,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedFiles,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,filesNotIncluded,getNotIncludedFiles()Ljava/util/List;,1208,1208,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getNotIncludedFiles,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsNotIncluded,getNotIncludedDirectories()Ljava/util/List;,1286,1286,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getNotIncludedDirectories,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsExcluded,getExcludedDirectories()Ljava/util/List;,1301,1301,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getExcludedDirectories,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.DirectoryScanner,dirsIncluded,getIncludedDirectories()Ljava/util/List;,1255,1255,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.getIncludedDirectories,0.011134479772361747,0.011134479772361748
M,V,EI_EXPOSE_REP2,org.apache.jmeld.tools.ant.DirectoryScanner,selectors,setSelectors([Lorg/apache/jmeld/tools/ant/types/selectors/FileSelector;)V,618,618,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.DirectoryScanner,org.apache.jmeld.tools.ant.DirectoryScanner.setSelectors,0.011134479772361747,0.011134479772361747
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.RemoveFileCmd,diffNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;)V,18,18,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd.<init>,0.00835085982927131,0.00835085982927131
M,V,EI_EXPOSE_REP2,org.jmeld.util.file.cmd.RemoveFileCmd,fileNode,<init>(Lorg/jmeld/util/node/JMDiffNode;Lorg/jmeld/util/node/FileNode;)V,19,19,0,0.0,1.0,1.0,1.0,EI2,org.jmeld.util.file.cmd,org.jmeld.util.file.cmd.RemoveFileCmd,org.jmeld.util.file.cmd.RemoveFileCmd.<init>,0.00835085982927131,0.00835085982927131
M,V,EI_EXPOSE_REP,org.jmeld.ui.VersionControlFolderDiffPanel,revisionComboBox,getRevisionComboBox()Ljavax/swing/JComboBox;,36,36,0,0.0,1.0,0.7795658919996115,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.VersionControlFolderDiffPanel,org.jmeld.ui.VersionControlFolderDiffPanel.getRevisionComboBox,0.008117637617823192,0.008117637617823194
M,V,EI_EXPOSE_REP,org.jmeld.ui.JMeldPanel,tabbedPane,getTabbedPane()Lcom/jidesoft/swing/JideTabbedPane;,90,90,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.JMeldPanel,org.jmeld.ui.JMeldPanel.getTabbedPane,0.007670419398738092,0.007670419398738094
H,I,DM_DEFAULT_ENCODING,org.apache.jmeld.tools.ant.util.FileUtils,NO_FIELD,textEquals(Ljava/io/File;Ljava/io/File;)Z,611,611,0,0.0,0.0,0.7922707558476306,0.9390348206998994,Dm,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.textEquals,0.006959049857726092,0.006534790135391481
M,V,MS_EXPOSE_REP,org.apache.jmeld.tools.ant.util.FileUtils,PRIMARY_INSTANCE,getFileUtils()Lorg/apache/jmeld/tools/ant/util/FileUtils;,122,122,0,0.0,1.0,0.8717589862077267,1.0000000000000002,MS,org.apache.jmeld.tools.ant.util,org.apache.jmeld.tools.ant.util.FileUtils,org.apache.jmeld.tools.ant.util.FileUtils.getFileUtils,0.0062631448719534825,0.006263144871953484
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,filePanelLeft,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,44,44,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,filePanelRight,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,45,45,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,orgArray,<init>([Ljava/lang/Object;[Ljava/lang/Object;)V,36,36,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.<init>,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,orgArray,update([Ljava/lang/Object;[Ljava/lang/Object;)V,62,62,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.update,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,revArray,update([Ljava/lang/Object;[Ljava/lang/Object;)V,63,63,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.update,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.ui.ScrollSynchronizer,diffPanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Lorg/jmeld/ui/FilePanel;)V,43,43,0,0.0,1.0,0.9999999999999998,1.0,EI2,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.<init>,0.0062631448719534825,0.0062631448719534825
M,V,EI_EXPOSE_REP2,org.jmeld.diff.JMRevision,revArray,<init>([Ljava/lang/Object;[Ljava/lang/Object;)V,37,37,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.<init>,0.0062631448719534825,0.0062631448719534825
L,D,REC_CATCH_EXCEPTION,org.jmeld.ui.action.MeldAction,NO_FIELD,initMethods()V,55,55,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.ui.action,org.jmeld.ui.action.MeldAction,org.jmeld.ui.action.MeldAction.initMethods,0.0057837436595323515,0.005783743659532352
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,62,62,0,0.0,1.0,1.0,1.0000000000000002,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.005613633551899048
M,V,EI_EXPOSE_REP2,org.jmeld.ui.diffbar.DiffScrollComponent,diffPanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,58,58,0,0.0,1.0,0.9999999999999998,1.0,EI2,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.005613633551899047
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,67,67,0,0.0,1.0,1.0000000000000002,1.0,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.005613633551899047
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,<init>(Lorg/jmeld/ui/BufferDiffPanel;II)V,69,69,0,0.0,1.0,1.0,0.9999999999999998,MC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.<init>,0.005613633551899047,0.005613633551899046
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,revision,getRevision()Lorg/jmeld/diff/JMRevision;,306,306,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getRevision,0.005567239886180873,0.005567239886180874
M,V,EI_EXPOSE_REP,org.jmeld.diff.JMRevision,deltaList,getDeltas()Ljava/util/List;,57,57,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.diff,org.jmeld.diff.JMRevision,org.jmeld.diff.JMRevision.getDeltas,0.005567239886180873,0.005567239886180874
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,children,getChildren()Ljava/util/List;,121,121,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getChildren,0.005567239886180873,0.005567239886180874
M,V,EI_EXPOSE_REP,org.jmeld.util.node.JMDiffNode,parent,getParent()Lorg/jmeld/util/node/JMDiffNode;,151,151,0,0.0,1.0,1.0000000000000002,1.0000000000000002,EI,org.jmeld.util.node,org.jmeld.util.node.JMDiffNode,org.jmeld.util.node.JMDiffNode.getParent,0.005567239886180873,0.005567239886180874
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.util.TabIcon,NO_FIELD,paintIcon(Ljava/awt/Component;Ljava/awt/Graphics;II)V,161,161,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui.util,org.jmeld.ui.util.TabIcon,org.jmeld.ui.util.TabIcon.paintIcon,0.005567239886180873,0.005567239886180874
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.util.TabIcon,NO_FIELD,paintIcon(Ljava/awt/Component;Ljava/awt/Graphics;II)V,167,167,0,0.0,1.0,0.7253074495172462,1.0000000000000002,BC,org.jmeld.ui.util,org.jmeld.ui.util.TabIcon,org.jmeld.ui.util.TabIcon.paintIcon,0.005567239886180873,0.005567239886180874
L,B,OS_OPEN_STREAM_EXCEPTION_PATH,org.jmeld.util.file.FileUtil,NO_FIELD,copy2(Ljava/io/File;Ljava/io/File;)V,47,47,0,0.0,0.0,0.7590264105424633,0.9214747389714464,OS,org.jmeld.util.file,org.jmeld.util.file.FileUtil,org.jmeld.util.file.FileUtil.copy2,0.005567239886180873,0.005130070920909945
L,B,OS_OPEN_STREAM_EXCEPTION_PATH,org.jmeld.util.file.FileUtil,NO_FIELD,copy2(Ljava/io/File;Ljava/io/File;)V,48,48,0,0.0,0.0,0.7061356199162248,0.9214747389714464,OS,org.jmeld.util.file,org.jmeld.util.file.FileUtil,org.jmeld.util.file.FileUtil.copy2,0.005567239886180873,0.005130070920909945
L,B,OS_OPEN_STREAM_EXCEPTION_PATH,org.jmeld.util.JaxbPersister,NO_FIELD,save(Ljava/lang/Object;Ljava/io/File;)V,56,56,0,0.0,0.0,0.7061356199162248,0.9214747389714464,OS,org.jmeld.util,org.jmeld.util.JaxbPersister,org.jmeld.util.JaxbPersister.save,0.005567239886180873,0.005130070920909945
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,186,186,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.005103303228999135
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,194,194,0,0.0,1.0,1.0,1.0000000000000002,DLS,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.005103303228999135
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.diffbar.DiffScrollComponent,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,192,192,0,0.0,1.0,1.0,0.9999999999999998,DLS,org.jmeld.ui.diffbar,org.jmeld.ui.diffbar.DiffScrollComponent,org.jmeld.ui.diffbar.DiffScrollComponent.paintComponent,0.005103303228999134,0.005103303228999133
L,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.util.TabIcon,NO_FIELD,paintIcon(Ljava/awt/Component;Ljava/awt/Graphics;II)V,222,222,0,0.0,0.0,0.5190193211727496,0.8896570631526908,DLS,org.jmeld.ui.util,org.jmeld.ui.util.TabIcon,org.jmeld.ui.util.TabIcon.paintIcon,0.005567239886180873,0.004952934287006197
M,V,EI_EXPOSE_REP,org.jdesktop.swingworker.SwingWorker,propertyChangeSupport,getPropertyChangeSupport()Ljava/beans/PropertyChangeSupport;,677,677,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jdesktop.swingworker,org.jdesktop.swingworker.SwingWorker,org.jdesktop.swingworker.SwingWorker.getPropertyChangeSupport,0.004871334900408264,0.004871334900408265
M,V,EI_EXPOSE_REP2,org.jmeld.ui.RevisionBar,filePanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Z)V,45,45,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui,org.jmeld.ui.RevisionBar,org.jmeld.ui.RevisionBar.<init>,0.004871334900408264,0.004871334900408264
M,V,EI_EXPOSE_REP2,org.jmeld.ui.RevisionBar,diffPanel,<init>(Lorg/jmeld/ui/BufferDiffPanel;Lorg/jmeld/ui/FilePanel;Z)V,44,44,0,0.0,1.0,0.9999999999999998,1.0,EI2,org.jmeld.ui,org.jmeld.ui.RevisionBar,org.jmeld.ui.RevisionBar.<init>,0.004871334900408264,0.004871334900408264
L,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.ScrollSynchronizer,NO_FIELD,getCurrentLineCenter(Lorg/jmeld/ui/FilePanel;)I,213,213,0,0.0,0.0,0.6825833118609012,0.8772426930018717,DLS,org.jmeld.ui,org.jmeld.ui.ScrollSynchronizer,org.jmeld.ui.ScrollSynchronizer.getCurrentLineCenter,0.004871334900408264,0.00427334294654815
M,V,EI_EXPOSE_REP,org.jmeld.ui.text.AbstractBufferDocument,lineArray,getLines()[Lorg/jmeld/ui/text/AbstractBufferDocument$Line;,95,95,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui.text,org.jmeld.ui.text.AbstractBufferDocument,org.jmeld.ui.text.AbstractBufferDocument.getLines,0.004175429914635655,0.004175429914635656
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.RevisionBar,NO_FIELD,paintComponent(Ljava/awt/Graphics;)V,167,167,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui,org.jmeld.ui.RevisionBar,org.jmeld.ui.RevisionBar.paintComponent,0.004175429914635655,0.004175429914635656
M,V,EI_EXPOSE_REP,org.jmeld.ui.text.AbstractBufferDocument,document,getDocument()Ljavax/swing/text/PlainDocument;,85,85,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui.text,org.jmeld.ui.text.AbstractBufferDocument,org.jmeld.ui.text.AbstractBufferDocument.getDocument,0.004175429914635655,0.004175429914635656
L,D,BC_UNCONFIRMED_CAST,org.jmeld.ui.swing.LineNumberBorder,NO_FIELD,paintAfter(Ljava/awt/Graphics;II)V,92,92,0,0.0,1.0,1.0000000000000002,1.0000000000000002,BC,org.jmeld.ui.swing,org.jmeld.ui.swing.LineNumberBorder,org.jmeld.ui.swing.LineNumberBorder.paintAfter,0.004175429914635655,0.004175429914635656
M,V,EI_EXPOSE_REP,org.jmeld.ui.FilePanel,editor,getEditor()Ljavax/swing/JTextArea;,142,142,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.FilePanel,org.jmeld.ui.FilePanel.getEditor,0.00398985525176296,0.003989855251762961
M,V,EI_EXPOSE_REP,org.jmeld.ui.FilePanel,bufferDocument,getBufferDocument()Lorg/jmeld/ui/text/BufferDocumentIF;,146,146,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.FilePanel,org.jmeld.ui.FilePanel.getBufferDocument,0.00398985525176296,0.003989855251762961
M,V,EI_EXPOSE_REP,org.jmeld.ui.FilePanel,scrollPane,getScrollPane()Ljavax/swing/JScrollPane;,138,138,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.FilePanel,org.jmeld.ui.FilePanel.getScrollPane,0.003804280588890264,0.003804280588890265
M,V,EI_EXPOSE_REP,org.jmeld.settings.JMeldSettings,editor,getEditor()Lorg/jmeld/settings/EditorSettings;,59,59,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.settings,org.jmeld.settings.JMeldSettings,org.jmeld.settings.JMeldSettings.getEditor,0.003479524928863046,0.0034795249288630467
M,V,EI_EXPOSE_REP,org.jmeld.settings.JMeldSettings,filter,getFilter()Lorg/jmeld/settings/FilterSettings;,64,64,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.settings,org.jmeld.settings.JMeldSettings,org.jmeld.settings.JMeldSettings.getFilter,0.003479524928863046,0.0034795249288630467
M,V,EI_EXPOSE_REP,org.jmeld.settings.JMeldSettings,folder,getFolder()Lorg/jmeld/settings/FolderSettings;,69,69,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.settings,org.jmeld.settings.JMeldSettings,org.jmeld.settings.JMeldSettings.getFolder,0.003479524928863046,0.0034795249288630467
M,V,EI_EXPOSE_REP2,org.jmeld.ui.swing.LineNumberBorder,filePanel,<init>(Lorg/jmeld/ui/FilePanel;)V,44,44,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.jmeld.ui.swing,org.jmeld.ui.swing.LineNumberBorder,org.jmeld.ui.swing.LineNumberBorder.<init>,0.003479524928863046,0.003479524928863046
M,V,EI_EXPOSE_REP2,org.apache.jmeld.tools.ant.BuildException,cause,<init>(Ljava/lang/String;Ljava/lang/Throwable;)V,63,63,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.BuildException,org.apache.jmeld.tools.ant.BuildException.<init>,0.003479524928863046,0.003479524928863046
M,V,EI_EXPOSE_REP2,org.apache.jmeld.tools.ant.BuildException,cause,<init>(Ljava/lang/Throwable;)V,75,75,0,0.0,1.0,0.8768428745775958,1.0,EI2,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.BuildException,org.apache.jmeld.tools.ant.BuildException.<init>,0.003479524928863046,0.003479524928863046
H,I,DM_DEFAULT_ENCODING,org.jmeld.util.JaxbPersister,NO_FIELD,save(Ljava/lang/Object;Ljava/io/OutputStream;)V,69,69,0,0.0,0.0,0.5664882059616618,0.6184931668359104,Dm,org.jmeld.util,org.jmeld.util.JaxbPersister,org.jmeld.util.JaxbPersister.save,0.005567239886180873,0.0034432998277392018
H,I,DM_DEFAULT_ENCODING,org.apache.commons.jrcs.tools.JDiff,NO_FIELD,loadFile(Ljava/lang/String;)[Ljava/lang/String;,82,82,0,0.0,0.0,0.8741311474445662,0.9440477964740568,Dm,org.apache.commons.jrcs.tools,org.apache.commons.jrcs.tools.JDiff,org.apache.commons.jrcs.tools.JDiff.loadFile,0.003479524928863046,0.0032848378418697077
M,D,DLS_DEAD_LOCAL_STORE,org.jmeld.ui.text.AbstractBufferDocument,NO_FIELD,documentChanged(Ljavax/swing/event/DocumentEvent;)V,491,491,0,0.0,0.0,0.6684276053844995,0.7043081296754642,DLS,org.jmeld.ui.text,org.jmeld.ui.text.AbstractBufferDocument,org.jmeld.ui.text.AbstractBufferDocument.documentChanged,0.004175429914635655,0.002940789233768021
M,V,MS_EXPOSE_REP,org.jmeld.vc.VersionControlUtil,versionControlList,getVersionControlList()Ljava/util/List;,47,47,0,0.0,1.0,0.7646827483641223,1.0000000000000002,MS,org.jmeld.vc,org.jmeld.vc.VersionControlUtil,org.jmeld.vc.VersionControlUtil.getVersionControlList,0.0027836199430904367,0.002783619943090437
M,V,EI_EXPOSE_REP,org.jmeld.ui.AbstractContentPanel,undoManager,getUndoHandler()Lorg/jmeld/ui/AbstractContentPanel$MyUndoManager;,214,214,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.jmeld.ui,org.jmeld.ui.AbstractContentPanel,org.jmeld.ui.AbstractContentPanel.getUndoHandler,0.0027836199430904367,0.002783619943090437
M,V,EI_EXPOSE_REP,org.apache.jmeld.tools.ant.BuildException,cause,getException()Ljava/lang/Throwable;,86,86,0,0.0,1.0,0.8790200301200525,1.0000000000000002,EI,org.apache.jmeld.tools.ant,org.apache.jmeld.tools.ant.BuildException,org.apache.jmeld.tools.ant.BuildException.getException,0.0027836199430904367,0.002783619943090437
L,D,REC_CATCH_EXCEPTION,org.jmeld.util.UIDefaultsPrint,NO_FIELD,main([Ljava/lang/String;)V,45,45,0,0.0,1.0,1.0,1.0000000000000002,REC,org.jmeld.util,org.jmeld.util.UIDefaultsPrint,org.jmeld.util.UIDefaultsPrint.main,0.0027836199430904367,0.002783619943090437
